lat,lon,year,day,sit
71.53025,-92.459,2011,14,1.420618
71.987,-92.520996,2011,14,1.4677593999999998
72.4425,-92.586,2011,14,1.069735
74.263,-92.88275,2011,14,1.7339181000000001
74.7175,-92.96799999999999,2011,14,1.6558475
75.1715,-93.05825,2011,14,1.465158
75.6255,-93.15475500000001,2011,14,1.8139186
76.07899499999998,-93.256996,2011,14,1.8600352
76.985504,-93.483246,2011,14,1.9909881
77.43825,-93.608246,2011,14,2.165048
77.8905,-93.743,2011,14,2.475678
78.343,-93.88775,2011,14,2.2645125
78.795,-94.04425,2011,14,2.277767
74.279495,-91.23625,2011,14,1.6603358
77.0055,-91.49425,2011,14,2.1582967999999996
77.4585,-91.54774499999999,2011,14,2.4135628
77.91175,-91.60600000000001,2011,14,2.4576087
77.4625,-89.48375,2011,14,2.2325697
70.9485,-160.91899999999995,2011,28,2.1817982000000002
71.09325,-162.21625,2011,28,1.8522631999999999
71.05475,-157.88074,2011,28,1.1483226999999998
71.22224399999998,-159.16125,2011,28,1.3747608999999998
71.37975,-160.4635,2011,28,1.3946383
71.52775600000002,-161.78725,2011,28,1.947113
71.66525,-163.13126,2011,28,2.0956004
70.48425,-151.20377,2011,28,1.1533425
70.90774499999998,-153.58676,2011,28,1.9278653000000001
71.10675,-154.81725,2011,28,1.121147
71.29675,-156.07299999999995,2011,28,1.0722656000000002
71.4775,-157.35326,2011,28,1.3398767
71.6485,-158.658,2011,28,1.2395498
71.80975,-159.9865,2011,28,1.3448511
71.96075400000002,-161.33775,2011,28,2.0197854
70.17325,-147.12724,2011,28,1.8399177
70.41725,-148.24075,2011,28,1.5546514
70.65425,-149.3815,2011,28,1.3008541
70.88325,-150.54973999999999,2011,28,1.7322238999999997
71.104,-151.746,2011,28,1.3157041999999999
71.31625,-152.96923999999999,2011,28,1.8863456000000005
71.51925,-154.22,2011,28,1.1776063
71.7135,-155.4975,2011,28,1.7667549
71.897995,-156.8015,2011,28,1.3427924999999998
72.07300000000002,-158.13126,2011,28,1.242492
72.238,-159.487,2011,28,1.8167944999999999
72.39275,-160.8665,2011,28,1.922621
70.29899999999999,-145.305,2011,28,1.1246573999999998
70.555504,-146.4025,2011,28,1.627018
70.80525,-147.52875,2011,28,1.4127753
71.04675,-148.68451000000005,2011,28,1.2404757
71.28,-149.8685,2011,28,1.3543383999999998
71.50525,-151.08151,2011,28,1.6282662
71.72175,-152.32425,2011,28,1.4192673999999998
71.92975,-153.5955,2011,28,1.3661406
72.12775,-154.89575,2011,28,1.4780834999999999
72.316505,-156.224,2011,28,1.5948203
72.4955,-157.57976000000005,2011,28,1.589956
72.6645,-158.96274,2011,28,2.049343
72.82300000000002,-160.37175,2011,28,1.7664015
69.84625,-141.39075,2011,28,1.6351774
70.12825,-142.4115,2011,28,1.2560802
70.4045,-143.4615,2011,28,1.1050058999999999
70.67325,-144.5405,2011,28,1.4161025
70.935,-145.64949,2011,28,1.3355318
71.189255,-146.78824,2011,28,1.3196046000000001
71.43525,-147.9575,2011,28,1.2591504999999998
71.67399999999998,-149.1575,2011,28,1.3204606
71.90375,-150.3885,2011,28,1.3753798000000002
72.125,-151.64975,2011,28,1.3206263
72.337006,-152.9425,2011,28,1.3681063999999998
72.53975,-154.2655,2011,28,1.1302359
72.73275,-155.6185,2011,28,1.5113841000000001
72.91624499999998,-157.00125,2011,28,1.6922099999999998
73.08925,-158.4125,2011,28,1.9642456000000001
73.251755,-159.85175,2011,28,2.067027
69.30199999999999,-137.66325,2011,28,0.80933154
69.608246,-138.60449,2011,28,1.6754034
69.90825,-139.57399999999998,2011,28,1.6482576
70.20175,-140.57225,2011,28,1.3737700000000002
70.48926,-141.59976,2011,28,1.1628983
70.770004,-142.65775,2011,28,1.3069713
71.04375,-143.746,2011,28,1.1082025
71.310745,-144.866,2011,28,1.304843
71.56975,-146.01724,2011,28,1.2420492
71.82125,-147.20074,2011,28,1.3610668
72.06425,-148.41648999999995,2011,28,1.2385725
72.298996,-149.66475,2011,28,1.3021136999999998
72.52475,-150.94576,2011,28,1.3901482
72.741745,-152.259,2011,28,1.4800903
72.94975,-153.60501000000005,2011,28,1.4870986000000002
73.147255,-154.98325,2011,28,1.3234278999999998
73.33475,-156.39275,2011,28,1.7517458
73.51199,-157.83373999999995,2011,28,1.6702543
69.322754,-135.888,2011,28,2.2033534
69.638504,-136.80399,2011,28,1.8614471000000001
69.94925,-137.748,2011,28,1.4964044
70.25399999999999,-138.72125,2011,28,1.3378415000000001
70.553,-139.7245,2011,28,1.0467657
70.845505,-140.7585,2011,28,1.0037261
71.13125600000002,-141.8235,2011,28,0.9748063
71.4105,-142.9205,2011,28,1.031565
71.68225,-144.05100000000004,2011,28,1.113202
71.94675,-145.214,2011,28,1.1223798
72.203,-146.411,2011,28,1.3203206
72.45125,-147.64224,2011,28,1.5646837
72.69125,-148.908,2011,28,1.4414225
72.92225,-150.20825,2011,28,0.94436747
73.14426,-151.543,2011,28,1.0540368999999998
73.35651,-152.91275,2011,28,1.5977085
73.55875,-154.31673999999995,2011,28,1.4105613000000001
73.75125,-155.75423999999995,2011,28,1.6628332
73.932755,-157.225,2011,28,1.7351625
69.6485,-135.0,2011,28,2.2009254
69.97,-135.9165,2011,28,1.9449153000000001
70.28575,-136.86276,2011,28,1.457653
70.59575,-137.83875,2011,28,0.95348155
70.89975,-138.84625,2011,28,0.9929844999999999
71.1975,-139.88525,2011,28,1.0920121999999999
71.48825,-140.95726000000005,2011,28,0.9132275
72.04974,-143.20224,2011,28,1.1061492
72.3195,-144.37701,2011,28,1.1853945
72.58125,-145.5875,2011,28,1.2230206
72.83475,-146.8335,2011,28,1.455328
73.07975,-148.11674,2011,28,1.5970038999999998
73.316505,-149.436,2011,28,1.4853171
73.5435,-150.79225,2011,28,1.565086
73.76075,-152.18576000000004,2011,28,1.7279665000000002
73.968,-153.61575,2011,28,1.6954782
74.16525,-155.08223999999996,2011,28,1.7046499
74.35174599999998,-156.58426,2011,28,1.8968203999999997
69.638504,-133.196,2011,28,2.359943
69.97,-134.0835,2011,28,1.5272801
70.29625,-135.0,2011,28,1.4137406000000001
70.61700400000002,-135.947,2011,28,1.4488778
70.93200999999998,-136.92525,2011,28,0.99194956
71.24126,-137.93576000000002,2011,28,1.0882746
71.544495,-138.97925,2011,28,0.9866476999999999
71.840744,-140.05725,2011,28,0.97982514
72.13075,-141.1705,2011,28,0.83778584
72.412994,-142.319,2011,28,0.88488644
72.68825,-143.50476,2011,28,0.91894746
72.955505,-144.72775,2011,28,1.3649113000000002
73.21475,-145.989,2011,28,1.2165837
73.46525600000002,-147.2885,2011,28,1.6277182
73.707,-148.627,2011,28,1.1224729
73.939255,-150.005,2011,28,1.2786243
74.16199999999998,-151.42224,2011,28,1.4055088
74.37475,-152.879,2011,28,1.4350802
74.57675,-154.37425,2011,28,1.6210347
69.94925,-132.252,2011,28,1.6729101999999998
70.28575,-133.13725,2011,28,1.5114601
70.61700400000002,-134.05325,2011,28,1.1221510000000001
70.94325,-135.00024,2011,28,1.1850947
71.26325,-135.9795,2011,28,1.5171858999999999
71.578,-136.99225,2011,28,0.81126535
71.88675,-138.03975,2011,28,0.96189225
72.18875,-139.12274,2011,28,0.9516667
72.48375,-140.24176,2011,28,1.1927263000000001
72.77175,-141.39899,2011,28,1.2382084999999998
73.05275,-142.59476,2011,28,1.1776266000000002
73.3255,-143.82974,2011,28,1.0308745000000001
73.59025,-145.105,2011,28,1.1400408000000002
73.8465,-146.42125,2011,28,1.427881
74.09375,-147.77875,2011,28,1.1312183999999998
74.33176,-149.17825,2011,28,1.2309424999999998
74.56,-150.61926,2011,28,1.4847686000000002
74.778244,-152.10299999999995,2011,28,1.5395694
74.98575,-153.62798999999995,2011,28,1.6314641
70.25399999999999,-131.27875,2011,28,1.3666611000000002
70.59575,-132.16125,2011,28,1.3087538
70.93200999999998,-133.07501000000002,2011,28,1.2623072
71.263245,-134.02051,2011,28,1.3757333999999999
71.58925,-135.0,2011,28,1.0816591999999998
71.90925,-136.014,2011,28,1.1414653000000001
72.22325,-137.06375,2011,28,0.95928645
72.53075,-138.15076000000002,2011,28,1.0035370000000001
72.83175,-139.27576000000002,2011,28,1.3875663
73.12601,-140.44025,2011,28,1.2566108
73.4125,-141.64551,2011,28,1.299351
73.69124599999998,-142.89175,2011,28,0.99109995
73.96175,-144.18074,2011,28,1.2041925
74.22375500000003,-145.513,2011,28,1.2069786
74.47725,-146.88875,2011,28,1.3370594999999998
74.721,-148.30927,2011,28,1.4247032
74.95476,-149.7745,2011,28,1.4192802
75.1785,-151.28476,2011,28,1.6965913000000001
75.39149499999998,-152.84024,2011,28,1.9849505
70.20175,-129.42801,2011,28,1.1010537
70.553,-130.2755,2011,28,1.2112643
70.89975,-131.15425,2011,28,0.8241618
71.24126,-132.06423999999998,2011,28,1.2943704
71.90925,-133.986,2011,28,0.8613796
72.23524499999998,-135.0,2011,28,1.1732467
72.55450400000002,-136.05151,2011,28,1.0954087
72.868,-137.14075,2011,28,1.0128073
73.17474,-138.27051,2011,28,1.1638571000000002
73.47475,-139.4415,2011,28,1.4845517
73.76725,-140.6545,2011,28,1.566534
74.05174,-141.91125,2011,28,1.5071821
74.3285,-143.21275,2011,28,1.3664762
74.597,-144.56024,2011,28,1.4665318999999999
74.855995,-145.95401,2011,28,1.5681138000000001
75.10574,-147.39551,2011,28,1.6422246999999999
75.34575,-148.8845,2011,28,1.8053738999999998
75.5755,-150.422,2011,28,1.933668
75.79425,-152.00799999999995,2011,28,2.0674648
70.48899999999998,-128.40024,2011,28,0.76706415
70.8455,-129.24174,2011,28,1.2091215
71.544495,-131.02075,2011,28,0.98809886
71.88675,-131.96051,2011,28,0.9281384
72.22325,-132.93625,2011,28,0.92462903
72.5545,-133.9485,2011,28,0.9979345
72.88025,-135.0,2011,28,1.0947396999999999
73.1995,-136.09149,2011,28,1.1246445
73.51175,-137.224,2011,28,1.0986665
73.818,-138.4,2011,28,1.4147551
74.1165,-139.62,2011,28,1.8879491999999998
74.40775,-140.886,2011,28,2.309576
74.6905,-142.19925,2011,28,1.915518
74.96525600000002,-143.561,2011,28,2.535116
75.2305,-144.97224,2011,28,2.4399695
75.487,-146.43375,2011,28,2.0159867
75.733246,-147.9465,2011,28,1.7907738999999998
75.969,-149.511,2011,28,1.6281621000000002
70.035,-125.7645,2011,28,1.3626204
70.4045,-126.53875,2011,28,1.4025615
70.770004,-127.34225500000001,2011,28,1.3381445
71.13125,-128.1765,2011,28,1.0112767
71.48825,-129.04276000000002,2011,28,1.1772721000000002
71.84075,-129.94275,2011,28,0.97691286
72.18875,-130.87775,2011,28,0.89369154
72.53075,-131.8495,2011,28,1.230098
72.868,-132.85925,2011,28,1.076565
73.1995,-133.9085,2011,28,1.0983677
73.5245,-135.0,2011,28,1.3792069
73.8435,-136.13425,2011,28,1.278718
74.155754,-137.31375,2011,28,1.5128629
74.46025,-138.53976,2011,28,2.0063329
74.758,-139.81375,2011,28,1.9447548
75.0475,-141.13725,2011,28,2.023911
75.32825,-142.512,2011,28,2.1096863999999997
75.6005,-143.93974,2011,28,1.8924064999999999
75.8635,-145.4205,2011,28,1.8388968
76.116,-146.95676,2011,28,1.7808689999999998
76.35850500000002,-148.54825,2011,28,1.6624699
69.53924599999999,-123.25,2011,28,1.7231971999999998
69.92100500000001,-123.959,2011,28,2.0045195
70.298996,-124.695,2011,28,1.5999701000000002
70.67325,-125.45975,2011,28,1.3484113000000002
71.04375,-126.25399999999999,2011,28,1.181483
71.4105,-127.0795,2011,28,1.1281371
71.77275,-127.9375,2011,28,1.2590913000000001
72.13075,-128.83,2011,28,1.1886373
72.48375,-129.75826,2011,28,1.0890038999999998
72.83175,-130.72423999999998,2011,28,1.1455468999999998
73.17475,-131.72949,2011,28,1.387065
73.51175,-132.776,2011,28,1.2839243
73.8435,-133.86575,2011,28,1.3276495000000001
74.1685,-135.0,2011,28,1.2678059
74.487,-136.18124,2011,28,1.4252063999999998
74.7985,-137.41125,2011,28,1.6077743
75.10225,-138.691,2011,28,1.8865435000000002
75.3985,-140.02425,2011,28,1.7249183999999995
75.68625,-141.41075,2011,28,1.5816861
75.9655,-142.85324,2011,28,1.6535441000000002
76.23475,-144.35299999999995,2011,28,1.8737183000000002
76.49425,-145.91101,2011,28,1.7883841
76.7435,-147.52875,2011,28,1.7559315
70.173004,-122.87275,2011,28,1.5030032
70.555504,-123.5975,2011,28,1.6011271
70.935,-124.351,2011,28,1.1162603000000002
71.310745,-125.134,2011,28,1.2158267
71.68200999999998,-125.949005,2011,28,1.2759953000000002
72.04974,-126.79775,2011,28,1.2620198
72.41275,-127.681,2011,28,1.5905964
72.77175,-128.60101,2011,28,1.4466624
73.126,-129.55973999999998,2011,28,1.3432262
73.47475,-130.5585,2011,28,1.2957001
73.81799000000002,-131.60025,2011,28,1.4608953000000002
74.155754,-132.68625,2011,28,1.2275996
74.487,-133.819,2011,28,1.5358365
74.81225,-135.0,2011,28,1.5711131999999999
75.13000500000003,-136.232,2011,28,1.5964575
75.44075,-137.517,2011,28,1.6816721999999995
75.744,-138.85675,2011,28,1.5690055
76.0385,-140.25375,2011,28,1.4010987
76.3245,-141.70999,2011,28,1.3729808000000001
76.60125,-143.22675,2011,28,1.7563433999999998
76.86774399999999,-144.80624,2011,28,1.9664145
69.6335,-120.41725,2011,28,1.2065831
70.027,-121.07525,2011,28,1.1695632
70.41725,-121.75951,2011,28,1.0642426999999999
70.80525,-122.47125,2011,28,1.1405364
71.569244,-123.98276000000001,2011,28,1.2366754999999998
72.3195,-125.62299999999999,2011,28,1.4763517
72.68825,-126.49525,2011,28,1.4740591
73.05275,-127.40525,2011,28,1.3095915
73.4125,-128.35475,2011,28,1.0009465
73.76725,-129.3455,2011,28,1.4600138999999999
74.1165,-130.38025,2011,28,1.2559545
74.46025,-131.46024,2011,28,1.3216686000000002
74.7985,-132.58875,2011,28,1.5313001
75.13,-133.768,2011,28,1.6749891
75.455246,-135.0,2011,28,1.6668842000000001
75.772995,-136.28749,2011,28,1.8880876
76.08299,-137.6325,2011,28,1.8725911
76.38475,-139.03775,2011,28,1.4927322
76.678,-140.5055,2011,28,1.4227496000000002
76.962,-142.03799999999995,2011,28,1.7562853999999999
77.236,-143.63725,2011,28,1.9937558000000002
69.05775,-118.0905,2011,28,1.2548451
69.461,-118.68625,2011,28,1.3251643
69.861496,-119.305,2011,28,1.1858327
70.25925,-119.949005,2011,28,1.2778648000000001
70.65425,-120.61875,2011,28,1.1498587
71.04675,-121.31625,2011,28,0.90760326
72.9555,-125.27225,2011,28,1.1620313
73.3255,-126.17023999999999,2011,28,1.4261687
73.69124599999998,-127.108246,2011,28,1.3453559
74.05174,-128.08875,2011,28,1.8365378
74.40774499999998,-129.114,2011,28,1.4438863000000002
74.75799599999998,-130.18625,2011,28,1.4782307
75.10225,-131.30899,2011,28,1.6998479
75.44075,-132.483,2011,28,1.5962651
75.773,-133.7125,2011,28,1.9016781000000005
76.0975,-135.0,2011,28,2.1300406
76.41499,-136.34775,2011,28,2.009113
76.72399999999998,-137.759,2011,28,1.701585
77.02475,-139.23623999999998,2011,28,1.5579606000000001
77.3165,-140.7825,2011,28,1.7669244
77.59825,-142.39975,2011,28,2.0739511999999998
69.2695,-116.98524499999999,2011,28,0.9389417
69.67699999999999,-117.565,2011,28,1.6058695
70.08175,-118.16825,2011,28,1.3658161
70.48375,-118.79625,2011,28,1.171509
70.88325,-119.45025,2011,28,1.1343644
71.28,-120.1315,2011,28,1.1825379999999999
73.59025,-124.895,2011,28,1.4530215
73.961754,-125.81925,2011,28,1.2468002
74.3285,-126.78725,2011,28,1.710373
74.6905,-127.80075,2011,28,1.7716651999999995
75.0475,-128.86275,2011,28,1.8571726999999998
75.3985,-129.97574,2011,28,1.8182534
75.744,-131.14325,2011,28,1.8782275000000002
76.083,-132.3675,2011,28,1.7818406000000002
76.415,-133.65225,2011,28,2.017093
76.739746,-135.0,2011,28,1.7825916000000002
77.0565,-136.41425,2011,28,1.5423508
77.36500500000002,-137.8985,2011,28,1.6755044
77.66475,-139.4555,2011,28,1.7011711999999999
77.9545,-141.0885,2011,28,2.1253197
69.06024000000001,-115.31675,2011,28,0.8902091000000001
70.2935,-117.007,2011,28,1.1599686000000002
71.104004,-118.25399999999999,2011,28,1.3565204
71.50525,-118.9185,2011,28,1.2218826999999999
71.90375,-119.6115,2011,28,1.5695934
74.597,-125.43975,2011,28,2.0781875
74.965,-126.43899499999999,2011,28,1.9740916000000002
75.32825,-127.488,2011,28,2.3065267000000005
75.68625,-128.58925,2011,28,2.1949623
76.0385,-129.74625,2011,28,2.1694272
76.38475,-130.96225,2011,28,1.9683979
76.72400999999998,-132.241,2011,28,1.7570133999999995
77.0565,-133.58575,2011,28,1.6539253
77.38125,-135.0,2011,28,1.690518
77.697754,-136.48776,2011,28,1.7119293999999998
78.00525,-138.05301,2011,28,1.8197401999999998
70.49725,-115.821,2011,28,1.2106874
71.31624599999998,-117.03075,2011,28,1.2626727
72.52475,-119.054245,2011,28,1.3325241
74.47725,-123.11125,2011,28,1.9992142
74.855995,-124.046,2011,28,2.2351584
75.2305,-125.02775600000001,2011,28,1.8288072
75.600494,-126.06025,2011,28,2.3734326
75.9655,-127.14674,2011,28,2.2829046
76.3245,-128.29001,2011,28,2.2064822
76.678,-129.4945,2011,28,2.3323827
77.02475,-130.76376000000002,2011,28,2.0623299999999998
77.36500500000002,-132.10126,2011,28,1.9142457999999998
77.697754,-133.51224,2011,28,1.9044251
78.02251,-135.0,2011,28,1.7726401999999999
78.33875,-136.56923999999998,2011,28,1.866848
74.72075,-121.69075,2011,28,2.2544465
75.10574,-122.6045,2011,28,1.9757128000000002
75.487,-123.56625,2011,28,1.3179249
75.863495,-124.5795,2011,28,2.1085133999999996
76.23475,-125.647,2011,28,2.350091
76.60126,-126.77325400000001,2011,28,2.138321
76.962,-127.962,2011,28,1.9878451000000001
77.3165,-129.2175,2011,28,1.9906721
77.6645,-130.5445,2011,28,2.055156
78.00525,-131.94699,2011,28,2.0369985
78.33875,-133.43076000000002,2011,28,1.8761878
78.6635,-135.0,2011,28,1.8118528000000005
70.457245,-112.8495,2011,28,1.2170746000000001
74.56,-119.38075,2011,28,1.6910822
74.95476,-120.2255,2011,28,1.9661319
75.34575,-121.1155,2011,28,1.9640453999999998
75.73325,-122.05375,2011,28,1.9479315
76.11575,-123.04325,2011,28,2.660882
76.49425,-124.089005,2011,28,2.8620782000000005
76.86775,-125.19375,2011,28,2.3422728
77.236,-126.36275,2011,28,2.173222
77.59825,-127.60023999999999,2011,28,2.0084732
77.95425,-128.9115,2011,28,1.8727913
78.3035,-130.30123999999998,2011,28,1.9052247
78.6455,-131.77525,2011,28,1.9086666
78.97925,-133.33951000000002,2011,28,1.8342266
68.051,-108.99675,2011,28,1.1320853000000002
73.968,-116.384254,2011,28,1.6095716999999998
74.37475,-117.12125,2011,28,1.7240574
74.778244,-117.896996,2011,28,1.7156333
75.1785,-118.71525,2011,28,1.7569419999999998
75.5755,-119.57799999999999,2011,28,1.588249
75.969,-120.48899999999999,2011,28,1.9287105
76.7435,-122.47125,2011,28,2.99558
77.124,-123.55075,2011,28,2.7247672
77.4995,-124.69475,2011,28,2.4404287
77.8695,-125.9095,2011,28,2.1172426
78.23399,-127.2,2011,28,1.7272615000000002
78.5915,-128.57124,2011,28,2.022129
78.942,-130.03,2011,28,1.9679534
79.285,-131.58325,2011,28,1.8620078999999998
73.33475,-113.607254,2011,28,1.5155203000000002
73.75125,-114.24575,2011,28,1.5938016000000002
74.16525,-114.917755,2011,28,1.5502993999999999
74.57675,-115.62575,2011,28,1.6510435
74.98575,-116.37200000000001,2011,28,1.8034743999999998
76.19375600000002,-118.87225,2011,28,2.1066599999999998
76.98125,-120.7935,2011,28,2.5413146
77.369,-121.84225,2011,28,2.8882675
77.752,-122.957245,2011,28,2.707337
78.13,-124.14325,2011,28,2.2855477000000004
78.50225,-125.40675,2011,28,2.1154933
78.868256,-126.7535,2011,28,1.7113278000000005
79.2275,-128.19075,2011,28,1.9005629000000002
68.77174000000001,-107.080246,2011,28,1.4152131000000001
72.664505,-111.03750600000001,2011,28,1.8817514
73.51199,-112.166504,2011,28,1.2257242
73.932755,-112.775,2011,28,1.5360188
74.35125,-113.416,2011,28,1.3463886999999999
77.6025,-120.0685,2011,28,3.387929
78.37825,-122.3005,2011,28,2.5457714
78.7585,-123.53025,2011,28,2.7187200000000002
79.13325,-124.8455,2011,28,2.1701827000000002
79.501755,-126.25375,2011,28,2.0653427
68.902,-105.90299999999999,2011,28,1.3357629
73.251755,-110.14825400000001,2011,28,2.0851212
73.67825,-110.69525,2011,28,1.7304538
74.10375,-111.27125500000001,2011,28,1.334842
77.422,-117.25525,2011,28,2.2154562
77.82325,-118.22874499999999,2011,28,2.8919778
78.613754,-120.37875,2011,28,2.9348752
79.0025,-121.569,2011,28,2.9187732000000004
79.38575,-122.845,2011,28,2.8995347000000002
79.76276,-124.215744,2011,28,2.4894586
68.57875,-104.404,2011,28,1.3213665
72.97075,-108.19425,2011,28,1.4846448
73.403,-108.682,2011,28,1.5063014
73.83375500000002,-109.19525,2011,28,1.5526968
74.263,-109.73700000000001,2011,28,1.6787286
74.6905,-110.30825,2011,28,1.372348
76.38075,-112.94925,2011,28,1.6121212999999999
77.212,-114.5275,2011,28,1.9665728
77.623,-115.39575,2011,28,1.6992108
78.031,-116.323,2011,28,1.742457
78.4355,-117.3155,2011,28,3.1383528999999997
78.83625,-118.37875,2011,28,2.6363354
79.2325,-119.52125500000001,2011,28,2.6590984
79.62425,-120.75,2011,28,3.0920064
80.0105,-122.074,2011,28,2.6073742
68.2415,-102.94975,2011,28,1.2060561
